season,week,celebrity_name,ballroom_partner,judge1,judge2,judge3,judge4,total_judge_score,eliminated_flag,results,placement,industry
23,3,Rick Perry,Emma Slater,6.0,5.0,6.0,6.0,23.0,1,Eliminated Week 3,12,Politician
23,3,Vanilla Ice,Witney Carson,6.0,6.0,5.0,6.0,23.0,0,Eliminated Week 4,10,Singer/Rapper
23,4,Laurie Hernandez,Valentin Chmerkovskiy,10.0,10.0,10.0,,30.0,0,1st Place,1,Athlete
23,4,James Hinchcliffe,Sharna Burgess,9.0,9.0,10.0,,28.0,0,2nd Place,2,Racing Driver
23,4,Terra Jole,Sasha Farber,9.0,8.0,8.0,,25.0,0,Eliminated Week 10,5,TV Personality
23,4,Maureen McCormick,Artem Chigvintsev,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,8,Actor/Actress
23,4,Amber Rose,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 6,9,Model
23,4,Calvin Johnson Jr.,Lindsay Arnold,8.0,7.0,8.0,,23.0,0,3rd Place,3,Athlete
23,4,Vanilla Ice,Witney Carson,8.0,7.0,8.0,,23.0,1,Eliminated Week 4,10,Singer/Rapper
23,4,Jana Kramer,Gleb Savchenko,8.0,7.0,8.0,,23.0,0,Eliminated Week 11,4,Singer/Rapper
23,4,Ryan Lochte,Cheryl Burke,7.0,7.0,8.0,,22.0,0,Eliminated Week 8,7,Athlete
23,4,Marilu Henner,Derek Hough,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,6,Actor/Actress
23,4,Babyface,Allison Holker,6.0,6.0,6.0,,18.0,1,Eliminated Week 4,11,Singer/Rapper
23,5,James Hinchcliffe,Sharna Burgess,10.0,9.0,10.0,,29.0,0,2nd Place,2,Racing Driver
23,5,Marilu Henner,Derek Hough,9.0,9.0,9.0,,27.0,0,Eliminated Week 9,6,Actor/Actress
23,5,Terra Jole,Sasha Farber,9.0,9.0,9.0,,27.0,0,Eliminated Week 10,5,TV Personality
23,5,Jana Kramer,Gleb Savchenko,9.0,8.0,9.0,,26.0,0,Eliminated Week 11,4,Singer/Rapper
23,5,Laurie Hernandez,Valentin Chmerkovskiy,8.0,9.0,8.0,,25.0,0,1st Place,1,Athlete
23,5,Maureen McCormick,Artem Chigvintsev,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,8,Actor/Actress
23,5,Ryan Lochte,Cheryl Burke,8.0,8.0,8.0,,24.0,0,Eliminated Week 8,7,Athlete
23,5,Calvin Johnson Jr.,Lindsay Arnold,8.0,8.0,8.0,,24.0,0,3rd Place,3,Athlete
23,5,Amber Rose,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 6,9,Model
23,6,Jana Kramer,Gleb Savchenko,10.0,10.0,10.0,10.0,40.0,0,Eliminated Week 11,4,Singer/Rapper
23,6,James Hinchcliffe,Sharna Burgess,10.0,9.0,9.0,10.0,38.0,0,2nd Place,2,Racing Driver
23,6,Calvin Johnson Jr.,Lindsay Arnold,9.0,10.0,9.0,9.0,37.0,0,3rd Place,3,Athlete
23,6,Laurie Hernandez,Valentin Chmerkovskiy,9.0,9.0,9.0,10.0,37.0,0,1st Place,1,Athlete
23,6,Marilu Henner,Derek Hough,8.0,9.0,9.0,8.0,34.0,0,Eliminated Week 9,6,Actor/Actress
23,6,Maureen McCormick,Artem Chigvintsev,8.0,7.0,8.0,8.0,31.0,0,Eliminated Week 7,8,Actor/Actress
23,6,Ryan Lochte,Cheryl Burke,7.0,8.0,8.0,7.0,30.0,0,Eliminated Week 8,7,Athlete
23,6,Terra Jole,Sasha Farber,7.0,8.0,8.0,7.0,30.0,0,Eliminated Week 10,5,TV Personality
23,6,Amber Rose,Maksim Chmerkoskiy,7.0,7.0,7.0,7.0,28.0,1,Eliminated Week 6,9,Model
23,7,Calvin Johnson Jr.,Lindsay Arnold,9.5,9.0,9.0,9.5,37.0,0,3rd Place,3,Athlete
23,7,James Hinchcliffe,Sharna Burgess,9.5,9.0,9.0,9.5,37.0,0,2nd Place,2,Racing Driver
23,7,Laurie Hernandez,Valentin Chmerkovskiy,8.0,8.5,9.0,9.0,34.5,0,1st Place,1,Athlete
23,7,Jana Kramer,Gleb Savchenko,8.0,8.5,9.0,9.0,34.5,0,Eliminated Week 11,4,Singer/Rapper
23,7,Terra Jole,Sasha Farber,8.5,8.5,9.0,8.5,34.5,0,Eliminated Week 10,5,TV Personality
23,7,Maureen McCormick,Artem Chigvintsev,8.5,8.0,8.0,8.5,33.0,1,Eliminated Week 7,8,Actor/Actress
23,7,Ryan Lochte,Cheryl Burke,8.5,8.0,8.0,8.5,33.0,0,Eliminated Week 8,7,Athlete
23,7,Marilu Henner,Derek Hough,7.5,8.0,8.5,8.0,32.0,0,Eliminated Week 9,6,Actor/Actress
23,8,James Hinchcliffe,Sharna Burgess,11.6666,11.6666,11.6666,,34.9998,0,2nd Place,2,Racing Driver
23,8,Laurie Hernandez,Valentin Chmerkovskiy,11.0,11.0,11.0,,33.0,0,1st Place,1,Athlete
23,8,Calvin Johnson Jr.,Lindsay Arnold,10.0,10.0,10.0,,30.0,0,3rd Place,3,Athlete
23,8,Jana Kramer,Gleb Savchenko,10.0,10.0,10.0,,30.0,0,Eliminated Week 11,4,Singer/Rapper
23,8,Ryan Lochte,Cheryl Burke,8.0,9.0,9.0,,26.0,1,Eliminated Week 8,7,Athlete
23,8,Terra Jole,Sasha Farber,8.0,8.0,8.0,,24.0,0,Eliminated Week 10,5,TV Personality
23,8,Marilu Henner,Derek Hough,7.0,8.0,8.0,,23.0,0,Eliminated Week 9,6,Actor/Actress
23,9,Laurie Hernandez,Valentin Chmerkovskiy,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Athlete
23,9,Jana Kramer,Gleb Savchenko,10.0,10.0,10.0,10.0,40.0,0,Eliminated Week 11,4,Singer/Rapper
23,9,Terra Jole,Sasha Farber,10.0,10.0,9.0,9.0,38.0,0,Eliminated Week 10,5,TV Personality
23,9,Calvin Johnson Jr.,Lindsay Arnold,9.0,9.0,10.0,9.0,37.0,0,3rd Place,3,Athlete
23,9,Marilu Henner,Derek Hough,9.0,9.0,9.0,9.0,36.0,1,Eliminated Week 9,6,Actor/Actress
23,9,James Hinchcliffe,Sharna Burgess,9.0,9.0,9.0,9.0,36.0,0,2nd Place,2,Racing Driver
23,10,Laurie Hernandez,Valentin Chmerkovskiy,10.0,10.0,10.0,,30.0,0,1st Place,1,Athlete
23,10,Terra Jole,Sasha Farber,10.0,10.0,10.0,,30.0,1,Eliminated Week 10,5,TV Personality
23,10,James Hinchcliffe,Sharna Burgess,9.5,10.0,10.0,,29.5,0,2nd Place,2,Racing Driver
23,10,Jana Kramer,Gleb Savchenko,9.5,9.5,10.0,,29.0,0,Eliminated Week 11,4,Singer/Rapper
23,10,Calvin Johnson Jr.,Lindsay Arnold,9.0,9.5,9.5,,28.0,0,3rd Place,3,Athlete
23,11,Laurie Hernandez,Valentin Chmerkovskiy,9.6666,10.0,9.6666,10.0,39.333200000000005,0,1st Place,1,Athlete
23,11,James Hinchcliffe,Sharna Burgess,9.6666,9.6666,9.6666,10.0,38.9998,0,2nd Place,2,Racing Driver
23,11,Calvin Johnson Jr.,Lindsay Arnold,9.3333,9.6666,9.6666,9.6666,38.3331,0,3rd Place,3,Athlete
23,11,Jana Kramer,Gleb Savchenko,8.5,9.0,9.0,9.0,35.5,1,Eliminated Week 11,4,Singer/Rapper
24,1,Simone Biles,Sasha Farber,8.0,8.0,8.0,8.0,32.0,0,Eliminated Week 9,4,Athlete
24,1,Rashad Jennings,Emma Slater,8.0,7.0,8.0,8.0,31.0,0,1st Place,1,Athlete
24,1,Heather Morris,Maksim Chmerkoskiy,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 6,8,Actor/Actress
24,1,Nancy Kerrigan,Artem Chigvintsev,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 7,7,Athlete
24,1,David Ross,Lindsay Arnold,7.0,7.0,7.0,7.0,28.0,0,2nd Place,2,Athlete
24,1,Normani,Valentin Chmerkovskiy,7.0,6.0,7.0,7.0,27.0,0,3rd Place,3,Singer/Rapper
24,1,Erika Jayne,Gleb Savchenko,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 5,9,Singer/Rapper
24,1,Nick Viall,Peta Murgatroyd,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 7,6,TV Personality
24,1,Bonner Bolton,Sharna Burgess,6.0,5.0,5.0,6.0,22.0,0,Eliminated Week 8,5,Athlete
24,1,Charo,Keo Motsepe,6.0,5.0,5.0,5.0,21.0,0,Eliminated Week 3,11,Actor/Actress
24,1,Mr. T,Kym Herjavec,5.0,5.0,5.0,5.0,20.0,0,Eliminated Week 4,10,Actor/Actress
24,1,Chris Kattan,Witney Carson,5.0,4.0,4.0,4.0,17.0,0,Eliminated Week 2,12,Comedian
24,2,Rashad Jennings,Emma Slater,8.0,8.0,8.0,8.0,32.0,0,1st Place,1,Athlete
24,2,Normani,Valentin Chmerkovskiy,8.0,8.0,8.0,8.0,32.0,0,3rd Place,3,Singer/Rapper
24,2,Heather Morris,Maksim Chmerkoskiy,8.0,6.0,8.0,8.0,30.0,0,Eliminated Week 6,8,Actor/Actress
24,2,Simone Biles,Sasha Farber,7.0,7.0,7.0,8.0,29.0,0,Eliminated Week 9,4,Athlete
24,2,Nancy Kerrigan,Artem Chigvintsev,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 7,7,Athlete
24,2,Bonner Bolton,Sharna Burgess,8.0,5.0,8.0,7.0,28.0,0,Eliminated Week 8,5,Athlete
24,2,Erika Jayne,Gleb Savchenko,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 5,9,Singer/Rapper
24,2,David Ross,Lindsay Arnold,7.0,6.0,7.0,7.0,27.0,0,2nd Place,2,Athlete
24,2,Charo,Keo Motsepe,6.0,6.0,7.0,6.0,25.0,0,Eliminated Week 3,11,Actor/Actress
24,2,Nick Viall,Peta Murgatroyd,7.0,5.0,7.0,6.0,25.0,0,Eliminated Week 7,6,TV Personality
24,2,Mr. T,Kym Herjavec,6.0,5.0,6.0,5.0,22.0,0,Eliminated Week 4,10,Actor/Actress
24,2,Chris Kattan,Witney Carson,6.0,5.0,6.0,5.0,22.0,1,Eliminated Week 2,12,Comedian
24,3,Normani,Valentin Chmerkovskiy,8.0,8.0,9.0,9.0,34.0,0,3rd Place,3,Singer/Rapper
24,3,Heather Morris,Maksim Chmerkoskiy,9.0,8.0,8.0,8.0,33.0,0,Eliminated Week 6,8,Actor/Actress
24,3,Nancy Kerrigan,Artem Chigvintsev,8.0,9.0,8.0,8.0,33.0,0,Eliminated Week 7,7,Athlete
24,3,Simone Biles,Sasha Farber,7.0,8.0,9.0,8.0,32.0,0,Eliminated Week 9,4,Athlete
24,3,David Ross,Lindsay Arnold,8.0,7.0,8.0,8.0,31.0,0,2nd Place,2,Athlete
24,3,Rashad Jennings,Emma Slater,7.0,7.0,7.0,7.0,28.0,0,1st Place,1,Athlete
24,3,Erika Jayne,Gleb Savchenko,6.0,7.0,7.0,6.0,26.0,0,Eliminated Week 5,9,Singer/Rapper
24,3,Nick Viall,Peta Murgatroyd,7.0,6.0,7.0,6.0,26.0,0,Eliminated Week 7,6,TV Personality
24,3,Charo,Keo Motsepe,6.0,6.0,6.0,6.0,24.0,1,Eliminated Week 3,11,Actor/Actress
24,3,Mr. T,Kym Herjavec,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 4,10,Actor/Actress
24,3,Bonner Bolton,Sharna Burgess,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 8,5,Athlete
24,4,Rashad Jennings,Emma Slater,10.0,9.0,10.0,10.0,39.0,0,1st Place,1,Athlete
24,4,Simone Biles,Sasha Farber,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,4,Athlete
24,4,Heather Morris,Maksim Chmerkoskiy,8.0,9.0,9.0,9.0,35.0,0,Eliminated Week 6,8,Actor/Actress
24,4,Nancy Kerrigan,Artem Chigvintsev,8.0,9.0,8.0,8.0,33.0,0,Eliminated Week 7,7,Athlete
24,4,Bonner Bolton,Sharna Burgess,8.0,8.0,8.0,8.0,32.0,0,Eliminated Week 8,5,Athlete
24,4,Normani,Valentin Chmerkovskiy,8.0,7.0,8.0,9.0,32.0,0,3rd Place,3,Singer/Rapper
24,4,David Ross,Lindsay Arnold,7.0,8.0,8.0,8.0,31.0,0,2nd Place,2,Athlete
24,4,Erika Jayne,Gleb Savchenko,8.0,7.0,7.0,8.0,30.0,0,Eliminated Week 5,9,Singer/Rapper
24,4,Nick Viall,Peta Murgatroyd,8.0,7.0,8.0,7.0,30.0,0,Eliminated Week 7,6,TV Personality
24,4,Mr. T,Kym Herjavec,7.0,7.0,7.0,7.0,28.0,1,Eliminated Week 4,10,Actor/Actress
24,5,Normani,Valentin Chmerkovskiy,10.0,9.0,10.0,10.0,39.0,0,3rd Place,3,Singer/Rapper
24,5,Simone Biles,Sasha Farber,9.0,9.0,10.0,10.0,38.0,0,Eliminated Week 9,4,Athlete
24,5,Nancy Kerrigan,Artem Chigvintsev,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 7,7,Athlete
24,5,Heather Morris,Maksim Chmerkoskiy,8.0,8.0,9.0,9.0,34.0,0,Eliminated Week 6,8,Actor/Actress
24,5,Nick Viall,Peta Murgatroyd,9.0,8.0,9.0,8.0,34.0,0,Eliminated Week 7,6,TV Personality
24,5,Rashad Jennings,Emma Slater,7.0,8.0,9.0,8.0,32.0,0,1st Place,1,Athlete
24,5,Erika Jayne,Gleb Savchenko,8.0,8.0,8.0,8.0,32.0,1,Eliminated Week 5,9,Singer/Rapper
24,5,Bonner Bolton,Sharna Burgess,7.0,8.0,8.0,7.0,30.0,0,Eliminated Week 8,5,Athlete
24,5,David Ross,Lindsay Arnold,7.0,7.0,8.0,7.0,29.0,0,2nd Place,2,Athlete
24,6,Heather Morris,Maksim Chmerkoskiy,9.0,9.5,9.0,9.5,37.0,1,Eliminated Week 6,8,Actor/Actress
24,6,Normani,Valentin Chmerkovskiy,9.0,9.5,8.0,9.5,36.0,0,3rd Place,3,Singer/Rapper
24,6,Rashad Jennings,Emma Slater,8.5,9.5,8.5,8.5,35.0,0,1st Place,1,Athlete
24,6,Simone Biles,Sasha Farber,8.5,8.5,8.5,9.0,34.5,0,Eliminated Week 9,4,Athlete
24,6,Nancy Kerrigan,Artem Chigvintsev,8.5,8.5,8.0,8.5,33.5,0,Eliminated Week 7,7,Athlete
24,6,Bonner Bolton,Sharna Burgess,8.0,8.5,7.5,7.5,31.5,0,Eliminated Week 8,5,Athlete
24,6,David Ross,Lindsay Arnold,7.5,8.5,7.5,7.5,31.0,0,2nd Place,2,Athlete
24,6,Nick Viall,Peta Murgatroyd,7.5,8.0,7.5,7.5,30.5,0,Eliminated Week 7,6,TV Personality
24,7,Normani,Valentin Chmerkovskiy,10.5,10.5,10.5,10.5,42.0,0,3rd Place,3,Singer/Rapper
24,7,Simone Biles,Sasha Farber,10.5,9.5,9.5,9.5,39.0,0,Eliminated Week 9,4,Athlete
24,7,Rashad Jennings,Emma Slater,9.5,9.5,10.5,9.5,39.0,0,1st Place,1,Athlete
24,7,Nancy Kerrigan,Artem Chigvintsev,9.0,9.0,9.0,9.0,36.0,1,Eliminated Week 7,7,Athlete
24,7,Nick Viall,Peta Murgatroyd,8.0,8.0,9.0,9.0,34.0,1,Eliminated Week 7,6,TV Personality
24,7,David Ross,Lindsay Arnold,8.0,8.0,8.0,8.0,32.0,0,2nd Place,2,Athlete
24,7,Bonner Bolton,Sharna Burgess,7.5,7.5,8.5,7.5,31.0,0,Eliminated Week 8,5,Athlete
24,8,Normani,Valentin Chmerkovskiy,10.0,9.5,10.0,10.0,39.5,0,3rd Place,3,Singer/Rapper
24,8,Rashad Jennings,Emma Slater,9.5,9.0,9.5,9.5,37.5,0,1st Place,1,Athlete
24,8,Simone Biles,Sasha Farber,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,4,Athlete
24,8,David Ross,Lindsay Arnold,8.0,8.0,8.5,8.0,32.5,0,2nd Place,2,Athlete
24,8,Bonner Bolton,Sharna Burgess,7.5,7.0,7.5,7.0,29.0,1,Eliminated Week 8,5,Athlete
24,9,Simone Biles,Sasha Farber,10.0,10.0,10.0,10.0,40.0,1,Eliminated Week 9,4,Athlete
24,9,Rashad Jennings,Emma Slater,9.5,9.0,10.0,10.0,38.5,0,1st Place,1,Athlete
24,9,Normani,Valentin Chmerkovskiy,9.5,9.5,9.5,9.5,38.0,0,3rd Place,3,Singer/Rapper
24,9,David Ross,Lindsay Arnold,9.0,8.5,9.0,8.5,35.0,0,2nd Place,2,Athlete
24,10,Rashad Jennings,Emma Slater,10.0,9.6666,10.0,10.0,39.6666,0,1st Place,1,Athlete
24,10,Normani,Valentin Chmerkovskiy,10.0,9.6666,9.6666,10.0,39.333200000000005,0,3rd Place,3,Singer/Rapper
24,10,David Ross,Lindsay Arnold,9.0,9.0,9.3333,9.0,36.3333,0,2nd Place,2,Athlete
25,1,Jordan Fisher,Lindsay Arnold,8.0,7.0,7.0,,22.0,0,1st Place,1,Actor/Actress
25,1,Lindsey Stirling,Mark Ballas,7.0,8.0,7.0,,22.0,0,2nd Place,2,Musician
25,1,Vanessa Lachey,Maksim Chmerkoskiy,7.0,7.0,7.0,,21.0,0,Eliminated Week 7,7,TV Personality
25,1,Nikki Bella,Artem Chigvintsev,7.0,7.0,6.0,,20.0,0,Eliminated Week 7,8,Athlete
25,1,Frankie Muniz,Witney Carson,7.0,6.0,6.0,,19.0,0,3rd Place,3,Actor/Actress
25,1,Victoria Arlen,Valentin Chmerkovskiy,7.0,6.0,6.0,,19.0,0,Eliminated Week 9,5,Athlete
25,1,Sasha Pieterse,Gleb Savchenko,6.0,6.0,6.0,,18.0,0,Eliminated Week 5,10,Actor/Actress
25,1,Derek Fisher,Sharna Burgess,6.0,6.0,6.0,,18.0,0,Eliminated Week 4,11,Athlete
25,1,Nick Lachey,Peta Murgatroyd,6.0,6.0,6.0,,18.0,0,Eliminated Week 6,9,Singer/Rapper
25,1,Debbie Gibson,Alan Bersten,6.0,5.0,6.0,,17.0,0,Eliminated Week 2,12,Singer/Rapper
25,1,Drew Scott,Emma Slater,6.0,5.0,5.0,,16.0,0,Eliminated Week 10,4,TV Personality
25,1,Terrell Owens,Cheryl Burke,5.0,5.0,5.0,,15.0,0,Eliminated Week 8,6,Athlete
25,1,Barbara Corcoran,Keo Motsepe,5.0,4.0,5.0,,14.0,0,Eliminated Week 2,13,Entrepreneur
25,2,Frankie Muniz,Witney Carson,8.0,7.5,8.5,,24.0,0,3rd Place,3,Actor/Actress
25,2,Jordan Fisher,Lindsay Arnold,8.0,8.0,8.0,,24.0,0,1st Place,1,Actor/Actress
25,2,Vanessa Lachey,Maksim Chmerkoskiy,8.0,8.0,7.5,,23.5,0,Eliminated Week 7,7,TV Personality
25,2,Sasha Pieterse,Gleb Savchenko,8.0,7.5,7.0,,22.5,0,Eliminated Week 5,10,Actor/Actress
25,2,Lindsey Stirling,Mark Ballas,7.5,7.5,7.5,,22.5,0,2nd Place,2,Musician
25,2,Victoria Arlen,Valentin Chmerkovskiy,7.5,7.0,7.5,,22.0,0,Eliminated Week 9,5,Athlete
25,2,Debbie Gibson,Alan Bersten,7.0,6.5,7.0,,20.5,1,Eliminated Week 2,12,Singer/Rapper
25,2,Drew Scott,Emma Slater,7.0,6.5,7.0,,20.5,0,Eliminated Week 10,4,TV Personality
25,2,Nikki Bella,Artem Chigvintsev,6.5,6.5,6.5,,19.5,0,Eliminated Week 7,8,Athlete
25,2,Terrell Owens,Cheryl Burke,6.5,6.0,7.0,,19.5,0,Eliminated Week 8,6,Athlete
25,2,Derek Fisher,Sharna Burgess,6.5,6.0,6.5,,19.0,0,Eliminated Week 4,11,Athlete
25,2,Nick Lachey,Peta Murgatroyd,7.0,6.0,6.0,,19.0,0,Eliminated Week 6,9,Singer/Rapper
25,2,Barbara Corcoran,Keo Motsepe,6.0,5.0,6.0,,17.0,1,Eliminated Week 2,13,Entrepreneur
25,3,Lindsey Stirling,Mark Ballas,9.0,9.0,9.0,,27.0,0,2nd Place,2,Musician
25,3,Jordan Fisher,Lindsay Arnold,9.0,7.0,9.0,,25.0,0,1st Place,1,Actor/Actress
25,3,Drew Scott,Emma Slater,8.0,7.0,8.0,,23.0,0,Eliminated Week 10,4,TV Personality
25,3,Vanessa Lachey,Maksim Chmerkoskiy,7.0,8.0,8.0,,23.0,0,Eliminated Week 7,7,TV Personality
25,3,Victoria Arlen,Valentin Chmerkovskiy,8.0,7.0,7.0,,22.0,0,Eliminated Week 9,5,Athlete
25,3,Frankie Muniz,Witney Carson,7.0,7.0,7.0,,21.0,0,3rd Place,3,Actor/Actress
25,3,Derek Fisher,Sharna Burgess,7.0,7.0,7.0,,21.0,0,Eliminated Week 4,11,Athlete
25,3,Nikki Bella,Artem Chigvintsev,7.0,7.0,7.0,,21.0,0,Eliminated Week 7,8,Athlete
25,3,Terrell Owens,Cheryl Burke,7.0,7.0,7.0,,21.0,0,Eliminated Week 8,6,Athlete
25,3,Nick Lachey,Peta Murgatroyd,7.0,7.0,7.0,,21.0,0,Eliminated Week 6,9,Singer/Rapper
25,3,Sasha Pieterse,Gleb Savchenko,7.0,6.0,6.0,,19.0,0,Eliminated Week 5,10,Actor/Actress
25,4,Jordan Fisher,Lindsay Arnold,10.0,9.0,10.0,,29.0,0,1st Place,1,Actor/Actress
25,4,Victoria Arlen,Valentin Chmerkovskiy,9.0,9.0,9.0,,27.0,0,Eliminated Week 9,5,Athlete
25,4,Lindsey Stirling,Mark Ballas,9.0,8.0,9.0,,26.0,0,2nd Place,2,Musician
25,4,Sasha Pieterse,Gleb Savchenko,8.0,8.0,8.0,,24.0,0,Eliminated Week 5,10,Actor/Actress
25,4,Frankie Muniz,Witney Carson,8.0,8.0,8.0,,24.0,0,3rd Place,3,Actor/Actress
25,4,Nikki Bella,Artem Chigvintsev,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,8,Athlete
25,4,Terrell Owens,Cheryl Burke,8.0,8.0,8.0,,24.0,0,Eliminated Week 8,6,Athlete
25,4,Drew Scott,Emma Slater,8.0,8.0,8.0,,24.0,0,Eliminated Week 10,4,TV Personality
25,4,Vanessa Lachey,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,7,TV Personality
25,4,Derek Fisher,Sharna Burgess,7.0,8.0,8.0,,23.0,1,Eliminated Week 4,11,Athlete
25,4,Nick Lachey,Peta Murgatroyd,8.0,7.0,7.0,,22.0,0,Eliminated Week 6,9,Singer/Rapper
25,5,Jordan Fisher,Lindsay Arnold,10.0,10.0,10.0,,30.0,0,1st Place,1,Actor/Actress
25,5,Frankie Muniz,Witney Carson,10.0,9.0,10.0,,29.0,0,3rd Place,3,Actor/Actress
25,5,Lindsey Stirling,Mark Ballas,9.0,10.0,9.0,,28.0,0,2nd Place,2,Musician
25,5,Nikki Bella,Artem Chigvintsev,9.0,9.0,9.0,,27.0,0,Eliminated Week 7,8,Athlete
25,5,Victoria Arlen,Valentin Chmerkovskiy,9.0,9.0,9.0,,27.0,0,Eliminated Week 9,5,Athlete
25,5,Terrell Owens,Cheryl Burke,9.0,8.0,8.0,,25.0,0,Eliminated Week 8,6,Athlete
25,5,Drew Scott,Emma Slater,9.0,8.0,8.0,,25.0,0,Eliminated Week 10,4,TV Personality
25,5,Sasha Pieterse,Gleb Savchenko,8.0,8.0,8.0,,24.0,1,Eliminated Week 5,10,Actor/Actress
25,5,Vanessa Lachey,Maksim Chmerkoskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 7,7,TV Personality
25,5,Nick Lachey,Peta Murgatroyd,7.0,8.0,7.0,,22.0,0,Eliminated Week 6,9,Singer/Rapper
25,6,Lindsey Stirling,Mark Ballas,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Musician
25,6,Jordan Fisher,Lindsay Arnold,10.0,9.0,10.0,10.0,39.0,0,1st Place,1,Actor/Actress
25,6,Terrell Owens,Cheryl Burke,9.0,9.0,10.0,9.0,37.0,0,Eliminated Week 8,6,Athlete
25,6,Nikki Bella,Artem Chigvintsev,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 7,8,Athlete
25,6,Vanessa Lachey,Maksim Chmerkoskiy,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 7,7,TV Personality
25,6,Frankie Muniz,Witney Carson,7.0,8.0,8.0,8.0,31.0,0,3rd Place,3,Actor/Actress
25,6,Victoria Arlen,Valentin Chmerkovskiy,8.0,8.0,7.0,8.0,31.0,0,Eliminated Week 9,5,Athlete
25,6,Drew Scott,Emma Slater,7.0,7.0,9.0,7.0,30.0,0,Eliminated Week 10,4,TV Personality
25,6,Nick Lachey,Peta Murgatroyd,7.0,6.0,7.0,6.0,26.0,1,Eliminated Week 6,9,Singer/Rapper
25,7,Frankie Muniz,Witney Carson,10.0,10.0,10.0,,30.0,0,3rd Place,3,Actor/Actress
25,7,Victoria Arlen,Valentin Chmerkovskiy,9.5,9.5,9.5,,28.5,0,Eliminated Week 9,5,Athlete
25,7,Drew Scott,Emma Slater,9.5,9.5,9.5,,28.5,0,Eliminated Week 10,4,TV Personality
25,7,Jordan Fisher,Lindsay Arnold,9.0,9.0,9.0,,27.0,0,1st Place,1,Actor/Actress
25,7,Vanessa Lachey,Maksim Chmerkoskiy,9.0,9.0,9.0,,27.0,1,Eliminated Week 7,7,TV Personality
25,7,Lindsey Stirling,Mark Ballas,8.5,8.5,8.5,,25.5,0,2nd Place,2,Musician
25,7,Terrell Owens,Cheryl Burke,8.0,8.0,8.5,,24.5,0,Eliminated Week 8,6,Athlete
25,7,Nikki Bella,Artem Chigvintsev,8.0,8.0,8.0,,24.0,1,Eliminated Week 7,8,Athlete
25,8,Jordan Fisher,Lindsay Arnold,10.0,10.0,10.0,,30.0,0,1st Place,1,Actor/Actress
25,8,Lindsey Stirling,Mark Ballas,9.5,8.5,9.0,,27.0,0,2nd Place,2,Musician
25,8,Frankie Muniz,Witney Carson,9.0,8.5,9.0,,26.5,0,3rd Place,3,Actor/Actress
25,8,Terrell Owens,Cheryl Burke,8.5,8.5,8.5,,25.5,1,Eliminated Week 8,6,Athlete
25,8,Victoria Arlen,Valentin Chmerkovskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 9,5,Athlete
25,8,Drew Scott,Emma Slater,8.0,7.5,8.0,,23.5,0,Eliminated Week 10,4,TV Personality
25,9,Jordan Fisher,Lindsay Arnold,9.5,9.5,10.0,,29.0,0,1st Place,1,Actor/Actress
25,9,Lindsey Stirling,Mark Ballas,9.5,9.0,10.0,,28.5,0,2nd Place,2,Musician
25,9,Victoria Arlen,Valentin Chmerkovskiy,9.0,9.5,9.5,,28.0,1,Eliminated Week 9,5,Athlete
25,9,Frankie Muniz,Witney Carson,8.5,8.0,9.0,,25.5,0,3rd Place,3,Actor/Actress
25,9,Drew Scott,Emma Slater,8.0,8.0,8.0,,24.0,0,Eliminated Week 10,4,TV Personality
25,10,Jordan Fisher,Lindsay Arnold,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Actor/Actress
25,10,Lindsey Stirling,Mark Ballas,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Musician
25,10,Frankie Muniz,Witney Carson,9.7777,9.3333,9.7777,10.0,38.8887,0,3rd Place,3,Actor/Actress
25,10,Drew Scott,Emma Slater,9.0,9.5,9.5,9.5,37.5,1,Eliminated Week 10,4,TV Personality
26,1,Josh Norman,Sharna Burgess,8.0,8.0,8.0,,24.0,0,2nd Place,2,Athlete
